"file","row","header","expected_value","deleted_count","deleted_content"
"acs-nmcb-6.csv",23,"O_49_message_break","message-break",29,"100 || 31145 || 0 || trailmaking || 6786 || demo-numbers-letters || 30042026 || 16:23.28 || 16:23.35 || demo-numbers-letters || 0 || 0 || 100 || 6408 || 0 || trailmaking || 6786 || numbers-letters || 30042026 || 16:23.38 || 16:24.31 || numbers-letters || 0 || 0 || 100 || 53143 || 0 || message || 6786"
"acs-nmcb-6.csv",23,"O_50_message","message",0,
"acs-nmcb-6.csv",23,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",23,"O_51_questionnaire5","questionnaire",10,"83 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 10 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 48 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 79"
"acs-nmcb-6.csv",23,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",23,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",24,"O_49_message_break","message-break",29,"86.21 || 42319 || 0 || trailmaking || 7961 || demo-numbers-letters || 26042026 || 09:48.16 || 09:48.26 || demo-numbers-letters || 0 || 1 || 100 || 9977 || 0 || trailmaking || 7961 || numbers-letters || 26042026 || 09:48.31 || 09:49.17 || numbers-letters || 1 || 0 || 96.15 || 46337 || 0 || message || 7961"
"acs-nmcb-6.csv",24,"O_50_message","message",0,
"acs-nmcb-6.csv",24,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",24,"O_51_questionnaire5","questionnaire",10,"21 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 21 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 64 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 21"
"acs-nmcb-6.csv",24,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",24,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",26,"O_49_message_break","message-break",29,"100 || 22510 || 0 || trailmaking || 8998 || demo-numbers-letters || 03052026 || 10:11.36 || 10:11.43 || demo-numbers-letters || 0 || 0 || 100 || 6507 || 0 || trailmaking || 8998 || numbers-letters || 03052026 || 10:11.46 || 10:12.32 || numbers-letters || 0 || 0 || 100 || 45972 || 0 || message || 8998"
"acs-nmcb-6.csv",26,"O_50_message","message",0,
"acs-nmcb-6.csv",26,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",26,"O_51_questionnaire5","questionnaire",10,"59 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 28 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 50 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 59"
"acs-nmcb-6.csv",26,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",26,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
